100,30083460908890,140,61,24-10-2022
101,5641829108019536,10,78,03-03-2022
102,5641829108019536,230,68,19-05-2022
103,5489581856353675,80,19,09-03-2022
104,5489581856353675,150,68,24-05-2022
105,5489581856353675,480,50,01-10-2022
106,3556133444573829,420,22,20-12-2021
107,3556133444573829,410,69,11-02-2022
108,3556133444573829,220,18,14-06-2022
109,4026846817407651,620,12,04-10-2022
110,3549323678371269,190,59,12-04-2022
111,3549323678371269,90,4,01-05-2022
112,6391983312754527,80,16,07-10-2021
113,6391983312754527,50,7,30-10-2021
114,6391983312754527,660,54,12-11-2021
115,3574851367168305,70,41,05-12-2021
116,3574851367168305,60,44,28-08-2022
117,5602221562485451,740,70,11-10-2022
118,5100170422841238,180,47,28-06-2021
119,5100170422841238,30,17,29-08-2021
120,5602247886487998,100,13,22-09-2021
121,5602247886487998,100,73,13-10-2021
122,5602247886487998,740,28,31-12-2021
123,5100170422841238,360,61,11-04-2022
124,5100170422841238,1550,5,09-05-2022
125,3555556511347084,290,35,02-07-2022
126,30437030911695,240,5,02-08-2021
127,30437030911695,270,45,14-02-2022
128,30437030911695,950,51,28-05-2022
129,5100172682771758,140,24,04-07-2022
130,5100172682771758,960,23,20-08-2022
131,5100172682771758,100,5,29-08-2022
132,5100172682771758,340,5,07-09-2022
133,3561016057060361,1280,28,09-10-2022
134,3561016057060361,1190,67,15-11-2022
135,3561016057060361,1000,36,08-12-2022
136,3561016057060361,790,78,25-12-2022
137,4936136691960130197,470,50,28-05-2022
138,4936136691960130197,320,49,22-07-2022
139,4936136691960130197,400,19,19-11-2022
140,3528241879383401,100,65,18-04-2021
141,5020740998434993,20,13,22-12-2021
142,5020740998434993,240,28,01-06-2022
143,5020740998434993,450,76,07-10-2022
144,6333981359979097518,310,43,13-03-2022
145,6333981359979097518,580,55,25-07-2022
146,6333981359979097518,580,8,10-09-2022
147,6333981359979097518,290,42,03-11-2022
148,4936028390064290301,200,82,30-06-2022
149,4936028390064290301,330,38,09-10-2022
150,675940856916705939,90,69,30-08-2021
151,3584103437984610,110,71,24-10-2021
152,675940856916705939,40,21,22-03-2022
153,6393403339013169,180,79,12-04-2021
154,6393403339013169,310,17,12-11-2021
155,6393403339013169,530,45,23-11-2021
156,3562871938426796,340,84,03-07-2022
157,5602213295387682,340,46,28-04-2021
158,5602213295387682,70,82,19-10-2021
159,5602213295387682,640,58,28-03-2022
160,5602213295387682,1290,50,18-08-2022
161,372301276774066,20,80,29-03-2022
162,372301276774066,790,80,08-09-2022
163,6763972705059396,80,12,24-07-2021
164,6763972705059396,970,60,11-09-2021
165,6763972705059396,510,19,22-09-2021
166,3559147067805463,120,64,11-04-2022
167,3559147067805463,70,15,09-05-2022
168,201464450985689,640,53,29-11-2022
169,3559147067805463,10,69,10-12-2022
170,490535834198647843,290,62,03-12-2021
171,490535834198647843,410,64,31-10-2022
172,67629884540120505,170,49,24-07-2022
173,67629884540120505,140,37,03-10-2022
174,67629884540120505,180,19,02-11-2022
175,5108752240480935,240,23,12-07-2021
176,5108752240480935,10,19,26-09-2021
177,3540066317225425,460,24,07-01-2022
178,5108752240480935,260,31,22-03-2022
179,5108752240480935,670,36,30-04-2022
180,5108752240480935,760,78,25-06-2022
181,3540066317225425,70,23,16-07-2022
182,201935579571104,190,43,24-09-2021
183,201935579571104,1040,50,06-12-2021
184,201935579571104,550,36,08-01-2022
185,6767194131657216,690,42,01-09-2022
186,5010124438475639,110,79,21-12-2021
187,5010124438475639,720,15,11-03-2022
188,337941914151724,500,9,03-04-2022
189,337941914151724,890,67,26-07-2022
190,337941914151724,1080,61,27-09-2022
191,337941914151724,670,74,07-10-2022
192,6761258418333043,110,61,19-10-2021
193,6761258418333043,180,71,06-12-2021
194,5048376136491690,270,42,01-08-2022
195,3585479703863566,180,15,10-05-2022
196,3546529031304036,200,70,23-07-2022
197,3532915747256956,190,9,08-07-2022
198,3532915747256956,380,65,26-08-2022
199,337941460841736,230,41,02-10-2022
200,337941460841736,320,50,08-01-2023
201,371478217100832,100,41,13-01-2022
202,371478217100832,120,48,12-02-2022
203,371478217100832,70,78,26-03-2022
204,5100145056329478,330,83,01-08-2022
205,5100145056329478,830,69,26-08-2022
206,3555643814930319,70,12,28-10-2021
207,3560594998942898,830,42,08-04-2022
208,3549108192254905,30,49,10-08-2022
209,3549108192254905,780,75,25-09-2022
210,3549108192254905,480,69,26-10-2022
211,3549108192254905,950,65,28-11-2022
212,5007663874216994,150,34,20-12-2021
213,3567950627852317,220,3,24-12-2021
214,630400174515878968,910,23,30-12-2021
215,3567950627852317,540,15,16-01-2022
216,630400174515878968,770,69,20-01-2022
217,5007663874216994,610,46,31-01-2022
218,3567950627852317,280,27,18-02-2022
219,3567950627852317,950,12,13-03-2022
220,630400174515878968,720,57,04-04-2022
221,3567950627852317,1500,16,20-04-2022
222,337941191346898,530,68,16-02-2022
223,337941191346898,1000,65,13-03-2022
224,337941191346898,80,27,21-10-2022
225,337941191346898,730,24,17-11-2022
226,3589641674323286,70,46,20-08-2022
227,3589641674323286,120,28,23-09-2022
228,3589641674323286,1110,15,03-10-2022
229,5007664904066359,330,32,18-07-2022
230,3551790106466207,420,77,29-10-2022
231,6763200761697226,10,41,14-03-2022
232,6763200761697226,80,10,11-10-2022
233,30338535439838,300,10,09-12-2021
234,30338535439838,430,28,07-02-2022
235,30338535439838,710,71,23-06-2022
236,30338535439838,850,43,05-09-2022
237,6386552051233865,10,18,25-12-2021
238,6386552051233865,160,49,07-03-2022
239,493651543509687982,240,52,29-10-2021
240,493651543509687982,370,67,14-11-2021
241,493651543509687982,510,23,29-11-2021
242,3543227276454094,50,80,04-09-2021
243,3543227276454094,640,36,08-12-2021
244,3563591453268030,210,31,22-08-2022
245,3563591453268030,610,16,26-08-2022
246,3584140514229402,30,54,23-09-2022
247,3563045436411696,730,77,22-10-2022
248,5602223816517535,170,54,20-06-2021
249,6304947984178421641,70,44,24-06-2021
250,5602223816517535,280,28,04-07-2021
251,6304947984178421641,1200,43,31-08-2021
252,50184631578714243,1090,83,02-09-2021
253,5602223816517535,490,56,05-09-2021
254,50184631578714243,110,10,31-10-2021
255,3539415381991003,30,69,08-03-2021
256,3539415381991003,210,52,20-03-2021
257,3539415381991003,120,13,25-10-2021
258,3547567731135523,130,79,29-01-2022
259,3547567731135523,930,22,18-04-2022
260,3547567731135523,400,27,18-05-2022
261,3547567731135523,520,3,07-10-2022
262,36690731626616,20,76,04-04-2022
263,36690731626616,330,74,03-06-2022
264,36690731626616,780,21,31-10-2022
265,343909198397190,270,39,17-09-2022
266,343909198397190,480,36,10-10-2022
267,30058474947456,460,83,20-10-2022
268,30058474947456,840,41,21-10-2022
269,343909198397190,1860,35,26-10-2022
270,343909198397190,940,72,02-11-2022
271,3556834589748197,280,36,04-07-2022
272,633400977879960162,110,63,12-02-2022
273,633400977879960162,80,83,27-03-2022
274,5144878953176703,570,21,02-03-2022
275,374283710655978,330,3,07-04-2022
276,5144878953176703,20,53,14-07-2022
277,374283710655978,400,82,20-07-2022
278,374283710655978,1490,75,30-07-2022
279,374283710655978,1510,29,06-09-2022
280,201807471240148,720,11,03-12-2021
281,201807471240148,40,20,14-01-2022
282,3551441891970884,230,5,22-02-2022
283,3551441891970884,200,47,26-03-2022
284,3551441891970884,870,13,14-05-2022
285,3588458889501098,490,52,18-05-2021
286,3588458889501098,420,69,26-07-2021
287,3588458889501098,60,54,02-10-2021
288,3531461412798239,20,38,15-12-2021
289,3531461412798239,1380,44,11-03-2022
290,3531461412798239,280,81,28-04-2022
291,3531461412798239,740,63,23-06-2022
292,5048372469871707,30,57,16-07-2021
293,5048372469871707,150,53,23-08-2021
294,3577066630990073,800,33,06-09-2021
295,6763486701335736610,580,57,28-10-2021
296,3577066630990073,550,51,10-12-2021
297,6763486701335736610,1500,5,02-01-2022
298,6763486701335736610,1140,31,19-01-2022
299,3582539562603800,60,49,12-04-2022
300,3582539562603800,470,70,22-08-2022
301,3563257295761885,60,83,30-10-2021
302,3563257295761885,470,17,05-02-2022
303,3563257295761885,150,75,27-04-2022
304,4917363302243338,770,40,22-03-2022
305,4917363302243338,970,11,04-06-2022
306,4508933649001469,140,8,21-10-2021
307,3546116859654138,930,44,09-12-2021
308,3546116859654138,510,67,17-12-2021
309,4041591175763656,1320,13,17-01-2022
310,3546116859654138,1220,5,24-04-2022
311,4041591175763656,740,38,01-08-2022
312,4508933649001469,820,53,03-09-2022
313,4508933649001469,760,10,06-10-2022
314,4041591175763656,890,23,13-10-2022
315,4041591175763656,1670,58,20-10-2022
316,3546116859654138,2640,82,03-11-2022
317,3546116859654138,1280,73,12-11-2022
318,3574236058941261,50,34,10-10-2021
319,3574236058941261,400,44,25-04-2022
320,3531499176825913,30,21,31-08-2022
321,3574236058941261,90,55,17-09-2022
322,3531499176825913,480,71,28-10-2022
323,3565287306526876,720,62,13-09-2021
324,3565287306526876,640,7,05-02-2022
325,3565287306526876,80,20,21-06-2022
326,3565287306526876,370,10,28-11-2022
327,3553021434179678,90,75,12-09-2021
328,3585389241553134,670,44,17-09-2021
329,3553021434179678,520,26,28-09-2021
330,3585389241553134,1190,27,13-10-2021
331,3553021434179678,710,34,04-11-2021
332,3553021434179678,1120,84,03-01-2022
333,3585389241553134,760,59,13-02-2022
334,3552367783051690,280,54,17-08-2022
335,374622463716745,140,6,11-02-2022
336,374622463716745,280,1,15-05-2022
337,4175008933060299,260,5,02-08-2022
338,201898839031204,340,51,17-01-2022
339,201898839031204,570,8,15-06-2022
340,201898839031204,370,63,19-07-2022
341,3574664327552736,30,31,28-03-2022
342,3546076970759473,320,60,30-03-2022
343,3574664327552736,860,33,10-05-2022
344,3546076970759473,1510,71,13-07-2022
345,3546076970759473,50,39,12-09-2022
346,3574664327552736,1780,30,28-09-2022
347,3574664327552736,980,68,18-10-2022
348,3546076970759473,1020,41,07-12-2022
349,3574664327552736,1090,83,24-12-2022
350,3581540990708865,330,34,24-09-2021
351,3581540990708865,630,70,20-01-2022
352,3580115543266447,580,36,19-11-2022
353,5602259369645018,70,58,29-04-2021
354,5602259369645018,160,34,23-08-2021
355,30393985467417,170,23,26-05-2022
356,5410343059293883,100,76,02-09-2022
357,5410343059293883,40,63,19-09-2022
358,5410343059293883,90,59,28-11-2022
359,6709547490708980,40,37,05-07-2021
360,6709547490708980,600,31,16-11-2021
361,6709547490708980,570,52,30-03-2022
362,6709547490708980,940,60,03-05-2022
363,3542046346225537,1080,55,08-09-2022
364,6709547490708980,470,48,20-10-2022
365,3574341136776802,70,65,10-05-2022
366,3574341136776802,220,61,28-06-2022
367,3556439484402054,100,16,08-09-2021
368,3563572642250030,40,38,24-03-2022
369,5048371680941778,240,48,02-04-2022
370,5048371680941778,520,20,23-06-2022
371,5602228333040291816,830,43,05-07-2022
372,3563572642250030,320,54,17-07-2022
373,5602228333040291816,1380,85,06-09-2022
374,3563572642250030,1770,77,09-09-2022
375,3563572642250030,1250,62,27-10-2022
376,3571614843598856,120,8,08-07-2022
377,3571614843598856,450,19,21-07-2022
378,3571614843598856,760,40,06-08-2022
379,3571614843598856,370,32,27-12-2022
380,630415802112588969,270,74,07-03-2022
381,630415802112588969,160,69,12-06-2022
382,630415802112588969,240,81,29-09-2022
383,630415802112588969,1490,71,21-10-2022
384,5509951571829125,460,36,21-08-2021
385,5509951571829125,720,18,23-02-2022
386,5509951571829125,260,55,29-04-2022
387,67622767188193297,1160,21,20-05-2022
388,5007663568060773,340,45,22-09-2021
389,5007663568060773,330,52,24-12-2021
390,5007663568060773,770,4,01-01-2022
391,4917908874437062,100,54,09-02-2022
392,5007663568060773,1460,86,11-07-2022
393,4917908874437062,1520,33,16-09-2022
394,4917908874437062,1210,38,09-11-2022
395,5038050721609766,50,56,13-05-2022
396,5038050721609766,10,38,15-07-2022
397,5038050721609766,10,47,23-07-2022
398,3534778381727627,350,78,02-03-2022
399,3534778381727627,490,21,05-05-2022
400,3534778381727627,610,35,12-05-2022
401,3534778381727627,540,3,28-05-2022
402,3543698021611347,90,78,13-03-2022
403,3543698021611347,40,28,21-08-2022
404,3536871701148885,240,18,09-03-2022
405,3535979670682544,240,77,17-03-2022
406,3535979670682544,920,40,04-04-2022
407,3536871701148885,170,18,09-05-2022
408,3535979670682544,80,22,13-06-2022
409,3536871701148885,1040,36,22-08-2022
410,3535979670682544,100,22,21-10-2022
411,3536046119918928,430,25,06-09-2021
412,5018413101912508490,220,25,07-09-2021
413,3536046119918928,600,5,08-09-2021
414,4041370464128149,1460,38,09-09-2021
415,4041370464128149,950,67,09-09-2021
416,5018413101912508490,1300,84,09-09-2021
417,5018413101912508490,1790,3,10-09-2021
418,3536046119918928,1390,68,10-09-2021
419,4041370464128149,1430,12,12-09-2021
420,5018413101912508490,270,23,13-09-2021
421,3536046119918928,1660,26,13-09-2021
422,4041370464128149,1090,42,13-09-2021
423,5018413101912508490,1010,65,14-09-2021
424,5112376173452705,220,70,22-11-2021
425,201637817749381,80,41,21-12-2021
426,3565766718930313,1280,64,20-02-2022
427,3565766718930313,530,44,25-02-2022
428,3565766718930313,890,62,22-03-2022
429,201637817749381,390,14,05-04-2022
430,201637817749381,1590,86,06-05-2022
431,5112376173452705,530,5,13-05-2022
432,201637817749381,2710,34,24-05-2022
433,5112376173452705,1220,83,18-06-2022
434,5112376173452705,940,82,01-11-2022
435,5586602840946812,70,49,23-03-2021
436,5586602840946812,480,75,30-03-2021
437,3570660567240895,80,77,06-11-2021
438,5586602840946812,460,69,25-03-2022
439,3570660567240895,900,50,06-05-2022
440,5586602840946812,30,85,12-05-2022
441,3535306234789047,80,2,08-04-2022
442,3535306234789047,620,24,27-05-2022
443,4175002257416617,200,31,02-09-2021
444,4175002257416617,810,14,05-11-2021
445,4175002257416617,1220,75,20-01-2022
446,4175002257416617,1160,66,05-07-2022
447,3567677630072431,10,82,18-08-2022
448,6331100471451695,10,42,05-04-2022
449,6331100471451695,10,37,23-06-2022
450,6331100471451695,10,71,20-08-2022
451,6331100471451695,770,31,05-09-2022
452,201780737200703,50,55,14-02-2022
453,5007668691876706,570,26,14-02-2022
454,201780737200703,1420,53,16-02-2022
455,5007668691876706,930,84,18-02-2022
456,201780737200703,250,86,19-02-2022
457,3571061771029993,80,27,02-07-2022
458,3571061771029993,200,42,29-08-2022
459,3571061771029993,720,50,27-10-2022
460,633421013118643727,350,12,24-04-2022
461,633421013118643727,1010,55,02-06-2022
462,633421013118643727,610,19,04-06-2022
463,633421013118643727,680,53,18-06-2022
464,503800593672470480,10,54,12-07-2022
465,503800593672470480,260,47,04-08-2022
466,503800593672470480,530,79,14-08-2022
467,3541520957231944,910,7,09-09-2022
468,3541520957231944,1200,56,12-10-2022
469,503800593672470480,1430,29,30-10-2022
470,3539200020844700,540,56,02-07-2022
471,3539200020844700,830,34,05-07-2022
472,4913255553549351,250,11,02-06-2021
473,4175002363554905,900,30,16-08-2021
474,4175002363554905,580,3,19-09-2021
475,4913255553549351,120,18,29-11-2021
476,6759219299794517,690,28,31-12-2021
477,6759219299794517,90,52,28-02-2022
478,4913255553549351,130,37,15-06-2022
479,6759219299794517,1050,33,11-07-2022
480,4913255553549351,2030,34,05-08-2022
481,4175002363554905,100,7,09-09-2022
482,6759171730551302532,290,86,22-07-2022
483,6759171730551302532,440,60,30-08-2022
484,6759171730551302532,510,31,16-10-2022
485,6759171730551302532,110,65,21-11-2022
486,374283451677330,240,59,19-09-2022
487,6767540646214366,220,70,31-10-2022
488,374283451677330,1500,72,17-11-2022
489,374283451677330,1290,65,19-11-2022
490,3556692059098273,40,55,02-11-2021
491,3556692059098273,30,66,09-08-2022
492,3556692059098273,380,6,21-11-2022
493,3536880409955343,480,5,02-02-2022
494,3536880409955343,700,40,24-09-2022
495,3536880409955343,220,73,26-12-2022
496,30363130279454,570,77,27-11-2021
497,30363130279454,820,72,18-05-2022
498,3555898894129089,160,61,19-07-2021
499,5048376474635551,390,52,17-09-2021
500,3555898894129089,450,70,30-11-2021
501,3555898894129089,460,61,28-02-2022
502,3555898894129089,1220,63,27-05-2022
503,5048376474635551,60,47,09-09-2022
504,5048376474635551,900,82,14-12-2022
505,3543332239210060,190,48,09-03-2022
506,3543332239210060,10,1,22-04-2022
507,3571814317357884,150,26,24-01-2022
508,5010120310092344,710,37,08-02-2022
509,3571814317357884,810,54,10-06-2022
510,3580877745030372,10,42,02-08-2022
511,3580877745030372,220,85,10-10-2022
512,3580877745030372,290,72,05-11-2022
513,30272751883421,90,21,05-09-2022
514,30272751883421,410,51,30-09-2022
515,4936031850983889,10,3,04-05-2022
516,3540442159744098,70,45,04-07-2022
517,3540442159744098,110,11,31-07-2022
518,4936031850983889,610,74,26-09-2022
519,4936031850983889,90,35,05-12-2022
520,3580673753187158,450,14,23-11-2022
521,4017953136275818,90,31,02-09-2022
522,3577210518974979,60,2,05-03-2022
523,3577210518974979,670,73,11-03-2022
524,3577210518974979,320,42,03-04-2022
525,3577210518974979,1270,86,22-05-2022
526,3589556676257920,150,14,19-10-2022
527,6381488148018818,270,39,28-11-2022
528,6381488148018818,500,34,22-12-2022
529,374288801323436,280,80,11-02-2022
530,5610217921553807,270,46,04-02-2021
531,30549324439546,550,13,27-02-2021
532,5610217921553807,260,85,07-03-2022
533,30549324439546,250,27,14-07-2022
534,30549324439546,770,24,04-08-2022
535,30549324439546,610,26,22-11-2022
536,30549324439546,730,63,10-12-2022
537,5610217921553807,300,28,15-12-2022
538,3588711601876176,70,78,01-12-2021
539,3588711601876176,520,78,14-04-2022
540,3588711601876176,270,71,14-09-2022
541,3588711601876176,870,43,25-11-2022
542,3570797197535920,70,8,20-01-2022
543,3543194078824561,1190,13,27-01-2022
544,5100135023838404,760,70,01-03-2022
545,3543194078824561,1060,44,25-03-2022
546,3543194078824561,1350,83,29-04-2022
547,3570797197535920,540,49,09-08-2022
548,3543194078824561,2210,29,04-01-2023
549,5602231806466985,30,33,17-06-2021
550,5602231806466985,90,44,19-07-2021
551,5602231806466985,570,19,30-07-2022
552,5602231806466985,670,78,11-10-2022
553,201683530275072,140,20,20-05-2022
554,201683530275072,330,46,02-08-2022
555,201925489518964,130,68,08-10-2022
556,633110461488373316,370,11,02-05-2022
557,6385599299408289,80,28,28-01-2022
558,670961789007380152,570,1,28-02-2022
559,670961789007380152,240,23,07-06-2022
560,5610872536450813,240,21,27-07-2022
561,5610872536450813,310,59,12-08-2022
562,5610872536450813,1180,36,03-01-2023
563,5108750075338087,140,28,21-06-2021
564,5108750075338087,380,9,24-08-2021
565,4903538064476957152,30,68,24-02-2022
566,4903538064476957152,60,34,10-06-2022
567,4903538064476957152,450,28,18-07-2022
568,4903538064476957152,1290,77,02-08-2022
569,3539294115597349,70,32,10-08-2022
570,3539294115597349,170,70,09-09-2022
571,4175007220957761,730,48,13-10-2021
572,4175007220957761,370,47,22-11-2021
573,4175007220957761,770,12,27-12-2021
574,5602229771444508450,400,16,14-02-2022
575,4175007220957761,230,58,20-08-2022
576,3580408888742837,250,37,29-05-2022
577,5100147004086317,840,58,19-06-2022
578,3580408888742837,430,62,04-07-2022
579,3580408888742837,920,47,31-07-2022
580,5100147004086317,1110,35,02-08-2022
581,3580408888742837,140,33,13-08-2022
582,3589646107363445,210,59,13-12-2021
583,3589646107363445,790,53,27-12-2021
584,201694443691883,50,40,09-04-2021
585,3545214934208144,510,12,24-04-2021
586,3574144298800935,480,70,11-05-2021
587,201694443691883,390,63,23-05-2021
588,3545214934208144,570,60,05-06-2021
589,201694443691883,650,25,30-06-2021
590,0604208558230577674,1140,35,13-07-2021
591,3574144298800935,350,18,05-08-2021
592,3555712824190303,150,80,01-09-2021
593,3555712824190303,90,73,16-01-2022
594,5610386012516757,150,70,04-05-2022
595,5610386012516757,1320,17,01-10-2022
596,3559765878844429,200,78,03-12-2021
597,490512906359513746,330,30,13-10-2021
598,490512906359513746,160,17,24-10-2021
599,5010123535243734,10,22,07-07-2021
600,5010123535243734,850,3,21-07-2021
601,5100170414589449,320,65,10-05-2022
602,5100170414589449,630,2,28-05-2022
603,3571392599113093,10,42,09-03-2022
604,3571392599113093,10,36,01-10-2022
605,5602237600029556,50,67,11-12-2021
606,6706517282942280,170,70,27-01-2022
607,6706517282942280,310,36,20-03-2022
608,6706517282942280,600,68,06-06-2022
609,6706517282942280,210,56,19-08-2022
610,3541682108460002,1110,6,19-10-2022
611,3542513331087511,480,73,27-08-2021
612,3542513331087511,500,9,04-10-2021
613,3542513331087511,290,39,20-12-2021
614,3533919127479005,790,84,15-02-2022
615,3542513331087511,1080,64,28-05-2022
616,3539066630670524,520,55,17-06-2022
617,3539066630670524,510,47,21-06-2022
618,3539066630670524,50,75,07-07-2022
619,5602254203535570510,50,17,24-03-2022
620,3585750022489139,320,59,22-11-2021
621,3585750022489139,80,60,12-01-2022
622,3585750022489139,450,63,27-02-2022
623,3571643759388101,420,6,08-12-2021
624,6304809399264781,780,83,21-12-2021
625,3576610069377319,240,81,16-01-2022
626,3576610069377319,840,84,03-02-2022
627,3571643759388101,370,52,05-03-2022
628,3576610069377319,1410,62,16-04-2022
629,6304809399264781,1150,25,05-05-2022
630,6304809399264781,1160,46,07-05-2022
631,3576610069377319,830,85,30-06-2022
632,3547490595785665,10,57,30-04-2021
633,3547490595785665,110,12,20-05-2021
634,3547490595785665,190,71,19-11-2021
635,3547490595785665,960,4,26-08-2022
636,3567884420394112,40,50,08-12-2021
637,3567884420394112,470,18,11-04-2022
638,3567884420394112,1140,70,10-07-2022
639,337941748367025,350,43,26-01-2022
640,337941748367025,650,27,21-02-2022
641,337941748367025,630,52,03-05-2022
642,337941748367025,1080,47,04-09-2022
643,3550949620549275,50,80,23-03-2022
644,3550949620549275,820,66,14-05-2022
645,3581209164061929,440,20,28-05-2022
646,3581054556496048,20,81,29-05-2022
647,3550949620549275,1410,72,28-06-2022
648,3581209164061929,800,22,13-09-2022
649,3581054556496048,590,4,26-09-2022
650,3581209164061929,1070,36,30-09-2022
651,3581054556496048,1100,41,07-10-2022
652,3581209164061929,160,9,25-11-2022
653,3581054556496048,190,60,14-12-2022
654,5602243091084732977,150,9,27-03-2022
655,5550115642427743,380,17,11-04-2022
656,5602243091084732977,100,2,24-11-2022
657,3566823768463551,170,59,29-03-2022
658,3566823768463551,110,40,03-04-2022
659,3566823768463551,220,18,04-06-2022
660,6767340925530751911,20,19,20-05-2021
661,6767340925530751911,460,36,03-10-2021
662,6767340925530751911,830,61,16-02-2022
663,3560589707443451,710,67,14-11-2021
664,3560589707443451,1300,18,24-11-2021
665,3560589707443451,1060,17,21-02-2022
666,3544735881472078,140,55,04-06-2022
667,4917199449935562,170,28,26-10-2022
668,503820145758726032,80,71,21-12-2021
669,503820145758726032,130,17,09-09-2022
670,503820145758726032,90,51,09-11-2022
671,5007662396982240,30,50,02-02-2022
672,5007662396982240,340,10,17-05-2022
673,5007662396982240,140,22,22-06-2022
674,201884412108924,400,74,09-07-2022
675,4175009407469511,150,38,14-08-2022
676,4175009407469511,740,30,20-09-2022
677,5007662463671080,230,15,04-06-2022
678,3558152436514375,50,62,10-07-2022
679,3558152436514375,980,53,15-08-2022
680,5007662463671080,1740,7,01-09-2022
681,3530390298801232,60,3,13-10-2022
682,3530390298801232,480,25,19-10-2022
683,3530390298801232,850,83,09-12-2022
684,3530390298801232,1110,70,14-12-2022
685,30587739757318,1770,55,03-01-2023
686,5100171514854535,640,64,30-05-2021
687,5100171514854535,890,8,06-02-2022
688,374283878441294,390,85,10-09-2021
689,374283878441294,450,4,05-11-2021
690,374283878441294,290,85,06-01-2022
691,6376426678029950,60,33,26-02-2022
692,6376426678029950,520,4,15-11-2022
693,6376426678029950,360,40,22-11-2022
694,6376426678029950,630,27,20-12-2022
695,6333260678108171,250,47,29-08-2021
696,0604621349629116,850,38,24-11-2021
697,0604621349629116,1000,55,21-07-2022
698,0604621349629116,830,58,03-09-2022
